id,name,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,wine_category,taste_group,is_organic,bottled_volume,packaging_closing,container_type,category,sub_category,price,inventory,is_on_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
17719,Torres Ibericos Crianza,spánn,,rioja,2012,13.5,tempranillo,01M,f,750.0,stkork,flaska,red,,2345.0,208,f,f,f,2011-01-01,t,f
17721,"Torres Natureo 0,5%",spánn,,,2011,0.5,muscat,,f,750.0,korkur,flaska,other,,1057.0,10,f,f,f,2010-07-01,t,f
17727,Two Oceans Fresh & Fruity White,suðurafríka,,western cape,2015,13.0,,02M,f,750.0,skruf,flaska,white,,1498.0,33,f,f,f,2013-10-01,t,f
17742,Don Opas Valdepenas rautt,spánn,castilla l,valdepenas,2012,12.0,tempranillo,01L,f,750.0,skruf,flaska,red,,1319.0,52,f,f,f,2010-08-01,t,f
17748,Fischer Classic Gruner Veltliner,austurríki,,thermenregion,2014,10.5,gruner veltliner,02L,f,750.0,skruf,flaska,white,,1999.0,6,f,f,f,2013-02-01,t,f
17751,Joseph Mellot Pouilly Fume le Chant des Vignes,frakkland,loire,pouilly-fumé,2014,12.5,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,3350.0,16,f,f,f,2015-10-01,t,f
17764,Baroncini Rosso di Montalcino Il Bosso,ítalía,toskana,montalcino,2012,14.5,sangiovese,01T,f,750.0,korkur,flaska,red,,2799.0,0,f,f,f,2012-06-01,t,f
17768,Mont Marcal Semi Seco,spánn,,cava,,11.4,xarel.lo,,f,750.0,,flaska,bubbly,,1966.0,0,f,t,f,2010-05-01,f,f
17782,Bitburger,þýskaland,,,,4.8,,60LL,f,330.0,,dós,beer,,249.0,480,f,f,f,2015-06-01,t,f
17803,Ca'Rugate San Michele Soave Classico,ítalía,veneto,soave,2010,12.0,garganega,02L,f,750.0,korkur,flaska,white,,2566.0,0,f,f,f,2011-07-01,t,f
17822,Tuborg Green,litháen,,,,4.6,,60LL,f,330.0,crown,flaska,beer,,274.0,0,f,f,f,2002-12-01,t,f
17831,Mure Gewurztraminer Signature,frakkland,alsace,alsace ac,2013,13.0,gewurztraminer,02M,f,750.0,skruf,flaska,white,,2599.0,33,f,f,f,2014-02-01,t,f
17838,Casillero del Diablo Pinot Grigio,chile,,,2015,12.5,pinot grigio,02L,f,750.0,skruf,flaska,white,,1850.0,249,f,f,f,2011-03-01,t,f
17841,Kientz Sylvaner Blienschwiller,frakkland,alsace,alsace ac,2012,12.5,sylvaner,02M,f,750.0,korkur,flaska,white,,2389.0,6,f,f,f,2011-09-01,t,f
17845,Kientz Cremant d'Alsace Brut,frakkland,alsace,alsace ac,,12.0,,04,f,750.0,f-korkur,flaska,bubbly,,2889.0,31,f,f,f,2013-02-01,t,f
17848,Domaine Clos de Causse,frakkland,languedoc-,minervois,2008,14.5,syrah,01M,f,750.0,,flaska,red,,2635.0,30,f,f,f,2012-10-01,t,f
17850,La Trappe Witte Trappist,holland,,,,5.5,,62HV,f,330.0,crown,flaska,beer,,453.0,72,f,f,f,2011-08-01,t,f
17890,Norðan Kaldi Öl,ísland,,,,5.4,,61ÖL,f,330.0,crown,flaska,beer,,382.0,1464,f,f,f,2010-07-01,t,f
17915,Barefoot Merlot,bandaríkin,,kalifornía,,13.5,merlot,01M,f,750.0,skruf,flaska,red,,1699.0,17,f,f,f,2011-03-01,t,f
17916,Barefoot Pinot Grigio,bandaríkin,,kalifornía,,12.0,pinot grigio,02L,f,750.0,skruf,flaska,white,,1599.0,1246,f,f,f,2011-03-01,t,f
17917,Piccanti Bianco di Toscana,ítalía,toskana,toscana,,12.5,,,f,3000.0,,box,white,,5790.0,0,f,f,f,2014-03-01,t,f
17919,Piccini Rosso Toscana,ítalía,toskana,toscana,2013,13.0,sangiovese,01M,f,750.0,skruf,flaska,red,,1619.0,930,f,f,f,2011-03-01,t,f
17920,Angiolo Piccini Rosso Toscana,ítalía,toskana,toscana,2013,13.0,,01L,t,2000.0,,box,red,,4360.0,98,f,f,f,2013-10-01,t,f
17921,Sasso al Poggio Toscana,ítalía,toskana,toscana,2010,14.0,sangiovese,01T,f,750.0,korkur,flaska,red,,3255.0,36,f,f,f,2012-10-01,t,f
17925,Föroya Ydun,færeyjar,,,,4.6,,,f,330.0,,flaska,beer,,269.0,0,f,t,f,2010-06-01,f,f
17932,Gran Cruor Priorat,spánn,catalunya,priorat,2008,15.0,syrah,01T,f,750.0,korkur,flaska,red,,6465.0,6,f,f,f,2011-08-01,t,f
17946,Bree Chardonnay,þýskaland,pfalz,pfalz,2014,12.0,chardonnay,02M,f,750.0,skruf,flaska,white,,1798.0,66,f,f,f,2011-07-01,t,f
17947,Bree Merlot,frakkland,languedoc-,pays d'oc,2010,13.0,merlot,01L,f,750.0,skruf,flaska,red,,1999.0,11,f,f,f,2011-10-01,t,f
18004,Hubert Sandhofer St. Laurent Eisner,austurríki,burgenland,neusiedlersee hugelland,2007,13.0,,01L,f,750.0,skruf,flaska,red,,2821.0,0,f,f,f,2011-09-01,t,f
18005,Hayes Ranch Chardonnay,bandaríkin,,kalifornía,2013,13.5,chardonnay,02M,f,750.0,skruf,flaska,white,,2685.0,12,f,f,f,2011-12-01,t,f
18021,Santa Regina Cabernet Sauvignon,chile,valledecen,valle central,,13.0,cabernet sauvignon,01L,f,3000.0,vitop,box,red,,5499.0,172,f,f,f,2011-02-01,t,f
18035,Ferrari Maximum Brut,ítalía,trentino-a,trento,2011,12.5,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,4350.0,12,f,f,f,2013-02-01,t,f
18036,Terlan Terlaner Classico,ítalía,trentino-a,sudtiroler-alto adige,2012,13.5,pinot blanc,02M,f,750.0,korkur,flaska,white,,3090.0,0,f,f,f,2015-06-01,t,f
18043,Fjallagrasa Icelandic Schnapps,ísland,,,,38.0,,,f,500.0,skruf,peli,strong,snaps,3287.0,60,f,f,f,2011-11-01,t,f
18044,Blue River Riesling,þýskaland,mosel,mosel,2013,9.5,riesling,02LM,f,750.0,skruf,flaska,white,,1599.0,0,f,f,f,2011-06-01,t,f
18061,Fuller's 1845,stórabretland,,,,6.3,,61ÖL,f,500.0,crown,flaska,beer,,799.0,0,f,f,f,2011-11-01,t,f
18071,Don Simon Cabernet Sauvignon,spánn,castilla l,castilla,,12.0,cabernet sauvignon,01L,f,1000.0,,ferna,red,,1639.0,401,f,f,f,2011-05-01,t,f
18072,Don Simon Merlot,spánn,castilla l,castilla,,12.0,merlot,01L,f,1000.0,,ferna,red,,1639.0,368,f,f,f,2011-10-01,t,f
18073,Don Simon Chardonnay Airen,spánn,castilla l,castilla,,11.0,chardonnay,02L,f,1000.0,,ferna,white,,1499.0,84,f,f,f,2011-07-01,t,f
18074,Louis de Grenelle Brut Cremant de Loire,frakkland,loire,,,12.0,chenin blanc,04,t,750.0,f-korkur,flaska,bubbly,,3189.0,36,f,f,f,2010-10-01,t,f
18109,Duchesse de Bourgogne,belgía,,,,6.2,,61ÖL,f,250.0,crown,flaska,beer,,599.0,0,f,f,f,2009-06-01,t,f
18110,Coopers Best Extra Stout,ástralía,,,,6.3,,61SP,f,375.0,,flaska,beer,,599.0,0,f,f,f,2009-06-01,t,f
18114,Spy Valley Pinot Noir,nýjasjáland,,marlborough,2011,13.5,pinot noir,01M,f,750.0,skruf,flaska,red,,3399.0,1,f,f,f,2013-03-01,t,f
18116,Sanvito Fiano,ítalía,campania,beneventano,2012,12.5,fiano,02L,f,750.0,himnukorku,flaska,white,,1599.0,48,f,f,f,2015-04-01,t,f
18119,Villa Lucia Chianti Riserva,ítalía,toskana,chianti,2011,12.5,sangiovese,01M,f,750.0,korkur,flaska,red,,1799.0,36,f,f,f,2011-06-01,t,f
18134,Francois d'Allaines Pouilly-Fuisse,frakkland,bourgogne,pouilly-fuissé,2014,12.5,chardonnay,02M,f,750.0,stkork-d,flaska,white,,3990.0,36,f,f,f,2013-02-01,t,f
18135,Francois d'Allaines Pommard Vieilles Vignes,frakkland,bourgogne,pommard,2008,12.5,pinot noir,01L,f,750.0,korkur,flaska,red,,5789.0,6,f,f,f,2010-10-01,t,f
18147,Saku Kuld,eistland,,,,5.2,,60LL,f,500.0,,dós,beer,,314.0,0,f,f,f,2015-10-01,t,f
18198,Liefmans ávaxtabjór,belgía,,,,3.8,,62ÁK,f,250.0,crown,flaska,beer,,528.0,48,f,f,f,2013-08-09,t,f
18199,Liefmans Cuvee Brut ávaxtabjór,belgía,,,,6.0,,62ÁK,f,375.0,,flaska,beer,,1090.0,0,f,f,f,2013-08-09,t,f
18200,Liefmans Goudenband,belgía,,,,8.0,,61ÖL,f,375.0,korkur,flaska,beer,,1090.0,9,f,f,f,2013-08-09,t,f
18203,Scarecrow Organic Pale Ale,stórabretland,,,,4.7,,61ÖL,t,500.0,crown,flaska,beer,,639.0,0,f,f,f,2010-11-01,t,f
18206,Famiglia Terraccia Chianti Riserva,ítalía,toskana,chianti,2010,13.0,sangiovese,01L,f,750.0,korkur,flaska,red,,1999.0,6,f,f,f,2015-04-01,t,f
18209,Vecchia Cantina Vino Nobile di Montepulciano,ítalía,toskana,vino nobile de montepulciano,2011,13.5,canaiolo,01M,f,750.0,korkur,flaska,red,,2499.0,6,f,f,f,2015-12-01,t,f
18246,Villa Puccini Pinot Grigio,ítalía,,venezie,2014,12.0,pinot grigio,02L,f,750.0,himnukorku,flaska,white,,1699.0,216,f,f,f,2011-05-01,t,f
18249,Le Grand Chapelain Merlot-Cabernet,frakkland,bordeaux,bordeaux,2013,12.5,cabernet sauvignon,01L,f,750.0,plast,flaska,red,,1898.0,0,f,f,f,2011-02-01,t,f
18253,Chateau Tour de Capet,frakkland,bordeaux,saint-emilion grand cru,2012,12.5,merlot,01M,f,750.0,korkur,flaska,red,,3699.0,55,f,f,f,2010-10-01,t,f
18256,Joseph Drouhin Batard-Montrachet,frakkland,bourgogne,montrachet grand cru,2006,13.5,,02T,f,750.0,korkur,flaska,white,,19444.0,0,f,f,f,2010-10-01,t,f
18269,Chateau Monbousquet,frakkland,bordeaux,saint-emilion grand cru,2010,13.5,merlot,01T,f,750.0,korkur,flaska,red,,9918.0,0,f,f,f,2010-12-01,t,f
18270,Chateau La Pointe,frakkland,bordeaux,pomerol,2011,13.5,merlot,01T,f,750.0,korkur,flaska,red,,8723.0,0,f,f,f,2010-12-01,t,f
18271,Vieux Chateau Certan,frakkland,bordeaux,pomerol,2007,13.0,,,f,750.0,korkur,flaska,red,,16365.0,0,f,f,f,2010-11-01,t,f
18272,Chateau Carbonnieux,frakkland,bordeaux,pessac-leognan,2010,14.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,7884.0,0,f,f,f,2010-12-01,t,f
18274,Domaine de Chevalier,frakkland,bordeaux,pessac-leognan,2004,13.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,12151.0,0,f,f,f,2010-11-01,t,f
18275,Chateau Brane-Cantenac,frakkland,bordeaux,margaux,2008,13.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,10253.0,0,f,f,f,2010-11-01,t,f
18276,Chateau Palmer,frakkland,bordeaux,margaux,2002,13.0,,,f,750.0,korkur,flaska,red,,33554.0,0,f,f,f,2010-12-01,t,f
18281,Chateau Montrose,frakkland,bordeaux,saint-estephe,2006,12.5,,01T,f,750.0,korkur,flaska,red,,20065.0,0,f,f,f,2010-12-01,t,f
18285,Chateau Goumin,frakkland,bordeaux,bordeaux,2013,12.5,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,2395.0,120,f,f,f,2011-06-01,t,f
18302,Blueberry,ísland,,,,21.0,,,f,200.0,skruf,flaska,strong,liqueur,2999.0,85,f,f,f,2010-09-01,t,f
18309,Bombay Sapphire,stórabretland,,,,40.0,,,f,500.0,skruf,flaska,strong,gin,5099.0,69,f,f,f,2015-10-01,t,f
18310,Baroncini il Bosso Brunello di Montalcino,ítalía,toskana,montalcino,2009,14.0,sangiovese,01T,f,750.0,korkur,flaska,red,,4098.0,17,f,f,f,2013-02-01,t,f
18331,Neumarkter Lammsbrau Glutenfrei,þýskaland,,,,4.7,,60LL,t,330.0,crown,flaska,beer,,579.0,80,f,f,f,2013-08-09,t,f
18340,Detras de la Casa,spánn,murcia,yecla,2007,14.5,tintorera,01M,f,750.0,korkur,flaska,red,,2775.0,6,f,f,f,2011-12-01,t,f
18343,Mickey Finn Prickly Pear,írland,,,,15.0,,,f,500.0,,flaska,strong,liqueur,2717.0,0,f,t,f,2010-11-01,f,f
18348,Sartori Valpolicella Ripasso,ítalía,veneto,valpolicella,2013,13.5,corvina,01M,f,750.0,korkur,flaska,red,,2398.0,104,f,f,f,2013-02-01,t,f
18386,Lenotti Vigna le Giare,ítalía,veneto,bardolino classico,2009,12.0,,,f,750.0,,flaska,red,,2729.0,0,f,t,f,2010-12-01,f,f
18389,Lenotti Capomastro,ítalía,veneto,veneto,2008,12.5,corvina,,f,750.0,,flaska,red,,2692.0,0,f,t,f,2010-12-01,f,f
18409,Montrouge Cotes du Rhone Villages,frakkland,rhone,cotes du rhone-villages,2012,13.0,grenache,01T,f,750.0,korkur,flaska,red,,2299.0,36,f,f,f,2015-12-01,t,f
18416,Camus Ile de Re,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,10598.0,10,f,f,f,2012-01-01,t,f
18418,Mongozo Premium Pilsener Glutenfree,belgía,,,,5.0,,60LL,t,330.0,crown,flaska,beer,,568.0,0,f,f,f,2013-08-09,t,f
18434,Jam Jar Sweet Shiraz,suðurafríka,,western cape,2013,12.5,shiraz,01MM,f,750.0,skruf,flaska,red,,2190.0,65,f,f,f,2011-05-01,t,f
18455,Baroncini Rosso di Montep. & Chianti Ris (2x75cl),ítalía,,,,13.25,,,f,1500.0,,kassi,red,,5199.0,3,f,f,f,2010-11-01,t,t
18479,Luxardo Limoncello,ítalía,,,,27.0,,,f,500.0,skruf,flaska,strong,liqueur,3499.0,48,f,f,f,2010-10-01,t,f
18484,De Kuyper Jonge Graanjenever,holland,,,,35.0,,,f,1000.0,skruf,flaska,strong,gin,6999.0,22,f,f,f,2010-11-01,t,f
18487,Campillo hvítt,spánn,,rioja,2009,12.5,,,f,750.0,,flaska,white,,2271.0,0,f,t,f,2010-12-01,f,f
18489,Portia Ebeia Roble,spánn,castilla y,ribera del duero,2012,13.5,tempranillo,01M,f,750.0,korkur,flaska,red,,2199.0,24,f,f,f,2013-11-01,t,f
18502,Valiano Chianti Classico Riserva,ítalía,toskana,chianti classico,2008,13.5,sangiovese,01M,f,750.0,korkur,flaska,red,,3510.0,30,f,f,f,2013-02-01,t,f
18516,Faustino VII rósavín,spánn,,rioja,2013,13.0,tempranillo,03,f,750.0,korkur,flaska,rose,,1699.0,36,f,f,f,2013-10-01,t,f
18584,Patron XO Coffee Liqueur,mexíkó,,,,35.0,,,f,375.0,korkur,flaska,strong,liqueur,4390.0,24,f,f,f,2012-03-01,t,f
18622,Jacob's Creek í gjafaöskju,ástralía,,south eastern australia,,13.2,,,f,1500.0,skruf,askja,red,,4899.0,40,f,f,f,2013-12-01,t,t
18626,Úlfur India Pale Ale nr. 3,ísland,,,,5.9,,61ÖL,f,330.0,crown,flaska,beer,,444.0,2664,f,f,f,2011-06-01,t,f
18644,Tukulu Fairtrade Cabernet Sauvignon,suðurafríka,coastalreg,groenekloof,2011,13.5,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,2590.0,0,f,f,f,2011-06-01,t,f
18689,Mamma Piccini Bianco di Toscana,ítalía,toskana,toscana,,12.5,malvasia,02L,f,750.0,skruf,flaska,white,,1615.0,30,f,f,f,2011-08-01,t,f
18699,Föroya Pilsnar,færeyjar,,,,4.6,,60LL,f,330.0,,dós,beer,,265.0,0,f,f,f,2015-06-01,t,f
18727,Zinfandelic Zinfandel,bandaríkin,sierrafoot,sierra foothills,2011,14.5,zinfandel,01M,f,750.0,korkur,flaska,red,,3565.0,6,f,f,f,2012-04-01,t,f
18744,Bunnahabhain 18 ára Natural,stórabretland,skotland,islay,,46.3,,,f,700.0,,flaska,strong,whisky,21116.0,0,f,f,f,2013-08-09,t,f
18764,Larsen XO,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,13490.0,8,f,f,f,2013-11-01,t,f
18771,Somersby Apple,danmörk,,,,4.5,,,f,330.0,,dós,cidersoda,cider,289.0,7080,f,f,f,2011-08-01,t,f
18773,Bacardi Breezer Mango,þýskaland,,,,4.0,,,f,275.0,crown,flaska,cidersoda,soda,419.0,1944,f,f,f,2011-07-01,t,f
18782,Caol Ila 12 ára,stórabretland,skotland,islay,,43.0,,,f,700.0,,flaska,strong,whisky,10740.0,18,f,f,f,2012-05-01,t,f
18792,Van Gogh Riesling,þýskaland,mosel,mosel,,8.5,riesling,02LM,f,3000.0,,box,white,,4599.0,193,f,f,f,2011-07-01,t,f
18821,Piccini Villa al Cortile Rosso di Montalcino,ítalía,toskana,montalcino,2012,14.0,sangiovese,01M,f,750.0,korkur,flaska,red,,2630.0,12,f,f,f,2012-05-01,t,f
18853,Víking Double Bock,ísland,,,,6.7,,60DL,f,330.0,crown,flaska,beer,,429.0,1721,t,f,f,2016-02-09,t,f
18888,Trimbach Riesling,frakkland,alsace,alsace ac,2013,12.5,riesling,02L,f,750.0,stkork-d,flaska,white,,2699.0,15,f,f,f,2012-06-01,t,f
18889,Trimbach Pinot Blanc,frakkland,alsace,alsace ac,2013,12.5,pinot blanc,02L,f,750.0,stkork-d,flaska,white,,2299.0,36,f,f,f,2012-06-01,t,f
18891,Drostdy-Hof Chenin Blanc,suðurafríka,,western cape,2014,11.5,chenin blanc,02L,f,750.0,skruf,flaska,white,,1449.0,92,f,f,f,2012-06-01,t,f
18919,Lopez de Haro Crianza,spánn,,rioja,2010,13.5,tempranillo,01M,f,750.0,korkur,flaska,red,,1890.0,458,f,f,f,2014-12-01,t,f
18952,Villa Maria Organic Sauvignon Blanc Cellar Select.,nýjasjáland,,marlborough,2013,13.5,sauvignon blanc,02M,t,750.0,skruf,flaska,white,,3285.0,19,f,f,f,2015-06-01,t,f
18957,Crowberry,ísland,,,,21.0,,,f,200.0,skruf,flaska,strong,liqueur,2999.0,60,f,f,f,2012-07-01,t,f
18979,Rene Mure Riesling Signature,frakkland,alsace,alsace ac,2013,12.0,riesling,02M,f,750.0,skruf,flaska,white,,2599.0,12,f,f,f,2013-11-01,t,f
19006,Saint Clair Pioneer Block 4 Pinot Noir,nýjasjáland,,marlborough,2011,13.0,pinot noir,01M,f,750.0,skruf,flaska,red,,3799.0,24,f,f,f,2012-07-01,t,f
19008,J.V. Fleury GSM,frakkland,languedoc-,pays d'oc,2011,13.5,grenache,01M,f,750.0,korkur,flaska,red,,2299.0,0,f,f,f,2012-07-01,t,f
19017,Marius,frakkland,languedoc-,pays d'oc,2013,13.0,grenache,01M,f,750.0,skruf,flaska,red,,2149.0,17,f,f,f,2012-07-01,t,f
19022,Mikkeller American Dream,danmörk,,,,4.6,,60LL,f,330.0,crown,flaska,beer,,617.0,96,f,f,f,2012-06-01,t,f
19044,Kasaura Montepulciano d'Abruzzo,ítalía,abruzzo,abruzzo,2012,12.5,montepulciano,01M,f,3000.0,,box,red,,5370.0,0,f,f,f,2011-11-01,t,f
19048,Heritages Cotes du Rhone,frakkland,rhone,cotes-du-rhone,2013,14.0,grenache,01M,f,750.0,korkur,flaska,red,,2398.0,72,f,f,f,2012-07-01,t,f
19049,Castillo Perelada Brut Nature Magnum,spánn,,cava,2007,11.5,parellada,04,f,1500.0,f-korkur,flaska,bubbly,,5123.0,0,f,f,f,2012-07-01,t,f
19052,Rabarbara,ísland,,,,21.0,,,f,200.0,skruf,flaska,strong,liqueur,2999.0,30,f,f,f,2012-07-01,t,f
19079,Fuzion Torrontes,argentína,mendoza,mendoza,2010,13.0,torrontes,02L,f,750.0,,flaska,white,,1591.0,0,f,f,f,2012-09-01,t,f
19080,Fuzion Brut,argentína,,,,12.5,,,f,750.0,f-korkur,flaska,bubbly,,1975.0,0,f,f,f,2012-10-01,t,f
19094,Larsen VSOP,frakkland,,,,40.0,,,f,500.0,skruf,peli,strong,brandy,5799.0,24,f,f,f,2013-11-01,t,f
19103,Excelsior Chardonnay,suðurafríka,breederive,robertson,2014,13.5,chardonnay,02M,f,750.0,skruf,flaska,white,,1952.0,24,f,f,f,2015-11-01,t,f
19115,Pujol Originel,frakkland,languedoc-,cotes du roussillon,2012,13.5,carignan,01M,t,750.0,korkur,flaska,red,,2589.0,18,f,f,f,2012-08-01,t,f
19172,Gæðingur Stout,ísland,,,,5.6,,61SP,f,330.0,crown,flaska,beer,,419.0,72,f,f,f,2014-06-01,t,f
19175,Fuzion Alta Shiraz Rose,argentína,mendoza,mendoza,2012,13.5,syrah,03,f,750.0,skruf,flaska,rose,,1768.0,0,f,f,f,2012-09-01,t,f
19182,Casillero del Diablo Carmenere Reserva,chile,valledecen,rapel valley,2013,13.5,carmenere,01M,f,750.0,skruf,flaska,red,,1899.0,255,f,f,f,2012-06-01,t,f
19192,Piccini Memoro rautt,ítalía,,,,13.5,,01TM,f,750.0,skruf,flaska,red,,1989.0,907,f,f,f,2011-11-01,t,f
19199,Maycas del Limari Pinot Noir Reserva Especial,chile,coquim,limarí valley,2013,13.5,pinot noir,01M,f,750.0,korkur,flaska,red,,2799.0,5,f,f,f,2015-12-01,t,f
19210,Cockburn's 10 ára Tawny,portúgal,,,,20.0,,,f,500.0,korkur,flaska,fortified,port,3940.0,27,f,f,f,2012-09-01,t,f
19211,Cockburn's LBV,portúgal,,,2006,20.0,,,f,750.0,korkur,flaska,fortified,port,4640.0,90,f,f,f,2012-09-01,t,f
19212,Vina Maipo Gran Devocion Syrah / Viognier,chile,valledecen,maule valley,2012,14.5,syrah,01T,f,750.0,korkur,flaska,red,,2599.0,64,f,f,f,2016-02-01,t,f
19222,Beso de Vino Seleccion,spánn,,carinena,2011,13.5,syrah,01M,f,750.0,skruf,flaska,red,,1850.0,92,f,f,f,2012-01-01,t,f
19225,La Trappe Quadrupel Oak Aged,holland,,,,11.0,,61ÖL,f,375.0,korkur,flaska,beer,,1759.0,93,f,f,f,2012-10-01,t,f
19228,Il Barone Rosso,ítalía,,,2013,12.0,,01L,f,3000.0,,box,red,,4999.0,178,f,f,f,2015-01-01,t,f
19256,El Vinculo Paraje la Golosa Gran Reserva,spánn,castilla l,la mancha,2003,14.5,tempranillo,01T,f,750.0,,flaska,red,,5407.0,6,f,f,f,2012-09-01,t,f
19265,Mauro Primitivo del Salento,ítalía,puglia,salento,2013,13.5,primitivo,01M,f,3000.0,,box,red,,5998.0,20,f,f,f,2015-09-01,t,f
19266,Mauro Chardonnay,ítalía,puglia,puglia,2014,13.0,chardonnay,02M,f,3000.0,,box,white,,5999.0,0,f,f,f,2015-09-01,t,f
19292,Bovin Vranec,makedónía,,tikves,2011,13.5,vranec,01T,f,750.0,korkur,flaska,red,,2561.0,6,f,f,f,2012-10-01,t,f
19293,Bovin Venus,makedónía,,tikves,2010,14.5,vranec,01M,f,750.0,korkur,flaska,red,,2489.0,6,f,f,f,2012-10-01,t,f
19304,Zaccagnini San Clemente Riserva,ítalía,abruzzo,abruzzo,2008,14.5,montepulciano,01T,f,750.0,korkur,flaska,red,,4891.0,20,f,f,f,2012-10-01,t,f
19305,Bacardi Strawberry Daiquiri,þýskaland,,,,14.9,,,f,700.0,skruf,flaska,strong,shots,3299.0,54,f,f,f,2015-02-01,t,f
19306,The Glenlivet 18 ára,stórabretland,skotland,speyside,,43.0,,,f,700.0,tkorkur,flaska,strong,whisky,12999.0,21,f,f,f,2016-02-01,t,f
19325,Castillo Perelada Finca La Garriga Samso,spánn,catalunya,emporda costa brava,2007,15.0,carignan,01T,f,750.0,korkur,flaska,red,,4390.0,6,f,f,f,2012-10-01,t,f
19347,The Chocolate Block,suðurafríka,,western cape,2012,14.5,syrah,01T,f,750.0,korkur,flaska,red,,4999.0,6,f,f,f,2015-12-01,t,f
19355,Dog Point Vineyard Chardonnay,nýjasjáland,,marlborough,2009,14.0,chardonnay,02T,f,750.0,korkur,flaska,white,,4190.0,12,f,f,f,2012-11-01,t,f
19370,Freixenet Mia hvítt,spánn,,,2014,11.5,moscatel,02LM,f,750.0,skruf,flaska,white,,1690.0,0,f,f,f,2012-11-01,t,f
19371,Freixenet Mia rautt,spánn,castilla l,castilla,2013,13.5,tempranillo,01LM,f,750.0,skruf,flaska,red,,1790.0,600,f,f,f,2012-11-01,t,f
19373,Fuller's Golden Pride,stórabretland,,,,8.5,,61ÖL,f,500.0,crown,flaska,beer,,999.0,0,f,f,f,2012-12-01,t,f
19375,Malpaso,spánn,castilla l,mentrida,2007,14.0,syrah,01T,f,750.0,korkur,flaska,red,,3990.0,6,f,f,f,2012-11-01,t,f
19402,Sandeman Rich Golden,spánn,,jerez,,15.0,,,f,750.0,tkorkur,flaska,fortified,port,3199.0,54,f,f,f,2013-11-01,t,f
19403,Delirium Red,belgía,,,,8.0,,62ÁK,f,330.0,crown,flaska,beer,,899.0,24,f,f,f,2013-01-01,t,f
19426,Fischer Christian Zweigelt Fasangarten,austurríki,,thermenregion,2011,12.5,zweigelt,01L,f,750.0,skruf,flaska,red,,2399.0,0,f,f,f,2012-11-01,t,f
19429,Alphart Neuburger Hausberg,austurríki,,thermenregion,2014,12.0,neuburger,02L,f,750.0,skruf,flaska,white,,2799.0,0,f,f,f,2012-12-01,t,f
19438,Castillo San Simon Monastrell Gran Reserva,spánn,murcia,jumilla,2008,13.0,monastrell,01M,f,750.0,korkur,flaska,red,,1799.0,54,f,f,f,2012-11-01,t,f
19439,Barone Ricasoli Formulae,ítalía,toskana,toscana,2012,13.0,sangiovese,01M,f,3000.0,,box,red,,6490.0,0,f,f,f,2014-12-01,t,f
19455,Vajra Barbera d'Alba,ítalía,piemonte,alba,2011,14.0,barbera,01M,f,750.0,korkur,flaska,red,,3590.0,12,f,f,f,2012-11-01,t,f
19456,Vajra Langhe Nebbiolo,ítalía,piemonte,langhe,2012,13.0,nebbiolo,01T,f,750.0,korkur,flaska,red,,3650.0,12,f,f,f,2014-02-01,t,f
19493,Willm Cremant d'Alsace Brut,frakkland,alsace,alsace ac,,12.0,,04,f,750.0,f-korkur,flaska,bubbly,,2999.0,18,f,f,f,2012-11-01,t,f
19536,Sam Barton 5 ára,kanada,,,,40.0,,,f,700.0,skruf,flaska,strong,whisky,6690.0,6,f,f,f,2012-12-01,t,f
19565,Label 5 Classic Black,stórabretland,skotland,skotland,,40.0,,,f,200.0,skruf,flaska,strong,whisky,1898.0,216,f,f,f,2012-10-01,t,f
19566,Poliakov vodka,frakkland,,,,37.5,,,f,200.0,skruf,flaska,strong,vodka,1699.0,8,f,f,f,2015-01-01,t,f
19567,Gibson's Dry Gin,stórabretland,,,,37.5,,,f,200.0,skruf,flaska,strong,gin,1668.0,0,f,f,f,2015-06-01,t,f
19569,Jacquart Blanc de Blancs Brut Vintage 2005,frakkland,champagne,champagne,2005,12.5,,,f,750.0,,flaska,bubbly,,9376.0,0,f,t,f,2011-12-01,f,f
19571,Jacquart Brut de Nominee,frakkland,champagne,champagne,,12.5,,,f,750.0,,flaska,bubbly,,12835.0,0,f,t,f,2011-12-01,f,f
19601,Lomond Syrah,suðurafríka,capesouthc,agulhas cap,2008,14.0,syrah,01T,f,750.0,,flaska,red,,3189.0,0,f,f,f,2013-01-01,t,f
19625,Label 5 Classic Black,stórabretland,skotland,skotland,,40.0,,,f,500.0,skruf,flaska,strong,whisky,4290.0,24,f,f,f,2015-10-01,t,f
19627,Casanis Pastis de Marseille,frakkland,,,,45.0,,,f,700.0,skruf,flaska,strong,snaps,6398.0,6,f,f,f,2012-12-01,t,f
