product_id,region,store,quantity
4105,Vestfirðir,Ísafirði,25
4105,Vesturland,Ólafsvík,9
4105,Suðurland,Þorlákshöfn,6
4105,Austurland,Þórshöfn,1
4126,Höfuðborgarsvæðið,Heiðrún,10
4126,Höfuðborgarsvæðið,Kringlunni,5
4126,Höfuðborgarsvæðið,Skútuvogi,10
4144,Höfuðborgarsvæðið,Heiðrún,14
4144,Höfuðborgarsvæðið,Kringlunni,6
4144,Höfuðborgarsvæðið,Skútuvogi,8
4146,Vesturland,Akranesi,4
4146,Norðurland,Akureyri,13
4146,Höfuðborgarsvæðið,Austurstræti,14
4146,Vesturland,Borgarnesi,10
4146,Höfuðborgarsvæðið,Borgartúni,7
4146,Höfuðborgarsvæðið,Dalvegi,10
4146,Austurland,Egilsstöðum,6
4146,Höfuðborgarsvæðið,Eiðistorgi,18
4146,Höfuðborgarsvæðið,Hafnarfirði,13
4146,Höfuðborgarsvæðið,Heiðrún,34
4146,Suðurland,Hveragerði,9
4146,Höfuðborgarsvæðið,Kringlunni,8
4146,Höfuðborgarsvæðið,Mosfellsbæ,2
4146,Suðurland,Reykjanesbæ,6
4146,Norðurland,Sauðárkróki,8
4146,Suðurland,Selfossi,13
4146,Höfuðborgarsvæðið,Skeifunni,22
4146,Höfuðborgarsvæðið,Skútuvogi,15
4146,Höfuðborgarsvæðið,Smáralind,6
4146,Höfuðborgarsvæðið,Spöngin,8
4146,Höfuðborgarsvæðið,Stekkjarbakka,6
4146,Suðurland,Vestmannaeyjum,9
4146,Vestfirðir,Ísafirði,7
4148,Vesturland,Akranesi,12
4148,Norðurland,Akureyri,17
4148,Höfuðborgarsvæðið,Austurstræti,4
4148,Vesturland,Borgarnesi,13
4148,Höfuðborgarsvæðið,Borgartúni,16
4148,Höfuðborgarsvæðið,Dalvegi,9
4148,Austurland,Egilsstöðum,5
4148,Höfuðborgarsvæðið,Eiðistorgi,4
4148,Vesturland,Grundarfjörður,11
4148,Höfuðborgarsvæðið,Hafnarfirði,13
4148,Höfuðborgarsvæðið,Heiðrún,21
4148,Suðurland,Hveragerði,5
4148,Höfuðborgarsvæðið,Kringlunni,9
4148,Höfuðborgarsvæðið,Mosfellsbæ,4
4148,Suðurland,Reykjanesbæ,7
4148,Norðurland,Sauðárkróki,5
4148,Suðurland,Selfossi,15
4148,Höfuðborgarsvæðið,Skeifunni,16
4148,Höfuðborgarsvæðið,Skútuvogi,15
4148,Höfuðborgarsvæðið,Smáralind,13
4148,Höfuðborgarsvæðið,Spöngin,10
4148,Höfuðborgarsvæðið,Stekkjarbakka,13
4148,Suðurland,Vestmannaeyjum,7
4148,Austurland,Vopnafirði,6
4148,Vestfirðir,Ísafirði,5
4172,Höfuðborgarsvæðið,Hafnarfirði,7
4172,Höfuðborgarsvæðið,Heiðrún,13
4172,Höfuðborgarsvæðið,Kringlunni,18
4172,Höfuðborgarsvæðið,Skútuvogi,20
4175,Vesturland,Akranesi,10
4175,Norðurland,Akureyri,15
4175,Höfuðborgarsvæðið,Austurstræti,9
4175,Vesturland,Borgarnesi,10
4175,Höfuðborgarsvæðið,Borgartúni,9
4175,Höfuðborgarsvæðið,Dalvegi,5
4175,Höfuðborgarsvæðið,Eiðistorgi,10
4175,Höfuðborgarsvæðið,Hafnarfirði,14
4175,Höfuðborgarsvæðið,Heiðrún,7
4175,Höfuðborgarsvæðið,Kringlunni,16
4175,Höfuðborgarsvæðið,Mosfellsbæ,19
4175,Suðurland,Reykjanesbæ,19
4175,Suðurland,Selfossi,17
4175,Höfuðborgarsvæðið,Skeifunni,9
4175,Höfuðborgarsvæðið,Skútuvogi,15
4175,Höfuðborgarsvæðið,Smáralind,14
4175,Höfuðborgarsvæðið,Spöngin,9
4175,Höfuðborgarsvæðið,Stekkjarbakka,9
4179,Norðurland,Akureyri,8
4179,Höfuðborgarsvæðið,Austurstræti,13
4179,Höfuðborgarsvæðið,Borgartúni,5
4179,Höfuðborgarsvæðið,Dalvegi,15
4179,Höfuðborgarsvæðið,Eiðistorgi,7
4179,Höfuðborgarsvæðið,Hafnarfirði,13
4179,Höfuðborgarsvæðið,Heiðrún,16
4179,Höfuðborgarsvæðið,Kringlunni,11
4179,Höfuðborgarsvæðið,Mosfellsbæ,14
4179,Suðurland,Reykjanesbæ,3
4179,Suðurland,Selfossi,7
4179,Höfuðborgarsvæðið,Skeifunni,8
4179,Höfuðborgarsvæðið,Skútuvogi,3
4179,Höfuðborgarsvæðið,Smáralind,19
4179,Höfuðborgarsvæðið,Spöngin,3
4179,Höfuðborgarsvæðið,Stekkjarbakka,14
4196,Vesturland,Akranesi,2
4196,Norðurland,Akureyri,12
4196,Höfuðborgarsvæðið,Austurstræti,10
4196,Norðurland,Blönduósi,1
4196,Vesturland,Borgarnesi,7
4196,Höfuðborgarsvæðið,Borgartúni,13
4196,Vesturland,Búðardal,4
4196,Höfuðborgarsvæðið,Dalvegi,24
4196,Norðurland,Dalvík,3
4196,Austurland,Djúpivogur,6
4196,Austurland,Egilsstöðum,13
4196,Höfuðborgarsvæðið,Eiðistorgi,20
4196,Suðurland,Flúðum,7
4196,Austurland,Fáskrúðsfirði,3
4196,Suðurland,Grindavík,5
4196,Vesturland,Grundarfjörður,7
4196,Höfuðborgarsvæðið,Hafnarfirði,12
4196,Höfuðborgarsvæðið,Heiðrún,19
4196,Suðurland,Hellu,4
4196,Norðurland,Hvammstanga,6
4196,Suðurland,Hveragerði,6
4196,Suðurland,Hvolsvelli,6
4196,Vestfirðir,Hólmavík,4
4196,Suðurland,Höfn,5
4196,Norðurland,Húsavík,9
4196,Suðurland,Kirkjubæjarklaustur,4
4196,Höfuðborgarsvæðið,Kringlunni,5
4196,Norðurland,Kópaskeri,9
4196,Höfuðborgarsvæðið,Mosfellsbæ,8
4196,Austurland,Neskaupstað,9
4196,Vestfirðir,Patreksfirði,6
4196,Suðurland,Reykjanesbæ,5
4196,Austurland,Reyðarfirði,7
4196,Norðurland,Sauðárkróki,9
4196,Suðurland,Selfossi,16
4196,Austurland,Seyðisfirði,6
4196,Norðurland,Siglufirði,5
4196,Höfuðborgarsvæðið,Skeifunni,12
4196,Höfuðborgarsvæðið,Skútuvogi,15
4196,Höfuðborgarsvæðið,Smáralind,8
4196,Höfuðborgarsvæðið,Spöngin,17
4196,Höfuðborgarsvæðið,Stekkjarbakka,12
4196,Vesturland,Stykkishólmi,3
4196,Suðurland,Vestmannaeyjum,10
4196,Austurland,Vopnafirði,5
4196,Suðurland,Vík,7
4196,Vestfirðir,Ísafirði,14
4196,Vesturland,Ólafsvík,1
4196,Suðurland,Þorlákshöfn,6
4196,Austurland,Þórshöfn,6
4197,Norðurland,Akureyri,9
4197,Höfuðborgarsvæðið,Austurstræti,11
4197,Vesturland,Borgarnesi,8
4197,Höfuðborgarsvæðið,Borgartúni,7
4197,Höfuðborgarsvæðið,Dalvegi,10
4197,Austurland,Egilsstöðum,15
4197,Höfuðborgarsvæðið,Eiðistorgi,11
4197,Höfuðborgarsvæðið,Hafnarfirði,14
4197,Höfuðborgarsvæðið,Heiðrún,8
4197,Suðurland,Hveragerði,2
4197,Höfuðborgarsvæðið,Kringlunni,8
4197,Höfuðborgarsvæðið,Mosfellsbæ,8
4197,Suðurland,Reykjanesbæ,8
4197,Norðurland,Sauðárkróki,4
4197,Suðurland,Selfossi,16
4197,Höfuðborgarsvæðið,Skeifunni,7
4197,Höfuðborgarsvæðið,Skútuvogi,19
4197,Höfuðborgarsvæðið,Smáralind,17
4197,Höfuðborgarsvæðið,Spöngin,9
4197,Höfuðborgarsvæðið,Stekkjarbakka,7
4197,Suðurland,Vestmannaeyjum,12
4197,Vestfirðir,Ísafirði,9
4260,Vesturland,Akranesi,11
4260,Norðurland,Akureyri,33
4260,Höfuðborgarsvæðið,Austurstræti,18
4260,Norðurland,Blönduósi,8
4260,Vesturland,Borgarnesi,15
4260,Höfuðborgarsvæðið,Borgartúni,15
4260,Höfuðborgarsvæðið,Dalvegi,16
4260,Norðurland,Dalvík,10
4260,Austurland,Egilsstöðum,21
4260,Höfuðborgarsvæðið,Eiðistorgi,24
4260,Suðurland,Flúðum,7
4260,Suðurland,Grindavík,9
4260,Vesturland,Grundarfjörður,1
4260,Höfuðborgarsvæðið,Hafnarfirði,30
4260,Höfuðborgarsvæðið,Heiðrún,28
4260,Suðurland,Hellu,11
4260,Suðurland,Hveragerði,14
4260,Suðurland,Hvolsvelli,18
4260,Suðurland,Höfn,9
4260,Norðurland,Húsavík,18
4260,Höfuðborgarsvæðið,Kringlunni,30
4260,Norðurland,Kópaskeri,1
4260,Höfuðborgarsvæðið,Mosfellsbæ,6
4260,Austurland,Neskaupstað,6
4260,Vestfirðir,Patreksfirði,12
4260,Suðurland,Reykjanesbæ,32
4260,Austurland,Reyðarfirði,14
4260,Norðurland,Sauðárkróki,20
4260,Suðurland,Selfossi,17
4260,Norðurland,Siglufirði,3
4260,Höfuðborgarsvæðið,Skeifunni,17
4260,Höfuðborgarsvæðið,Skútuvogi,19
4260,Höfuðborgarsvæðið,Smáralind,20
4260,Höfuðborgarsvæðið,Spöngin,20
4260,Höfuðborgarsvæðið,Stekkjarbakka,17
4260,Vesturland,Stykkishólmi,8
4260,Suðurland,Vestmannaeyjum,6
4260,Vestfirðir,Ísafirði,15
4260,Vesturland,Ólafsvík,14
4284,Höfuðborgarsvæðið,Hafnarfirði,12
4284,Höfuðborgarsvæðið,Heiðrún,7
4284,Höfuðborgarsvæðið,Kringlunni,11
4284,Höfuðborgarsvæðið,Skútuvogi,12
4285,Vesturland,Akranesi,8
4285,Norðurland,Akureyri,24
4285,Höfuðborgarsvæðið,Austurstræti,5
4285,Vesturland,Borgarnesi,9
4285,Höfuðborgarsvæðið,Borgartúni,6
4285,Höfuðborgarsvæðið,Dalvegi,15
4285,Austurland,Egilsstöðum,6
4285,Höfuðborgarsvæðið,Eiðistorgi,4
4285,Höfuðborgarsvæðið,Hafnarfirði,16
4285,Höfuðborgarsvæðið,Heiðrún,18
4285,Suðurland,Hveragerði,14
4285,Höfuðborgarsvæðið,Kringlunni,11
4285,Höfuðborgarsvæðið,Mosfellsbæ,20
4285,Suðurland,Reykjanesbæ,11
4285,Norðurland,Sauðárkróki,6
4285,Suðurland,Selfossi,5
4285,Höfuðborgarsvæðið,Skeifunni,16
4285,Höfuðborgarsvæðið,Skútuvogi,12
4285,Höfuðborgarsvæðið,Smáralind,21
4285,Höfuðborgarsvæðið,Spöngin,4
4285,Höfuðborgarsvæðið,Stekkjarbakka,8
4285,Suðurland,Vestmannaeyjum,9
4285,Vestfirðir,Ísafirði,16
4286,Norðurland,Akureyri,10
4286,Höfuðborgarsvæðið,Dalvegi,10
4286,Höfuðborgarsvæðið,Hafnarfirði,10
4286,Höfuðborgarsvæðið,Heiðrún,1
4286,Höfuðborgarsvæðið,Kringlunni,9
4286,Höfuðborgarsvæðið,Skeifunni,18
4286,Höfuðborgarsvæðið,Skútuvogi,4
4294,Höfuðborgarsvæðið,Austurstræti,23
4294,Höfuðborgarsvæðið,Borgartúni,42
4294,Höfuðborgarsvæðið,Dalvegi,21
4294,Höfuðborgarsvæðið,Hafnarfirði,5
4294,Höfuðborgarsvæðið,Heiðrún,12
4294,Suðurland,Hveragerði,7
4294,Höfuðborgarsvæðið,Mosfellsbæ,5
4294,Höfuðborgarsvæðið,Skeifunni,3
4294,Höfuðborgarsvæðið,Skútuvogi,36
4294,Höfuðborgarsvæðið,Spöngin,41
4294,Höfuðborgarsvæðið,Stekkjarbakka,27
4301,Vesturland,Akranesi,3
4301,Norðurland,Akureyri,1
4301,Höfuðborgarsvæðið,Austurstræti,11
4301,Vesturland,Borgarnesi,9
4301,Höfuðborgarsvæðið,Borgartúni,3
4301,Höfuðborgarsvæðið,Dalvegi,16
4301,Austurland,Egilsstöðum,6
4301,Höfuðborgarsvæðið,Eiðistorgi,6
4301,Höfuðborgarsvæðið,Hafnarfirði,7
4301,Höfuðborgarsvæðið,Heiðrún,12
4301,Suðurland,Hveragerði,9
4301,Höfuðborgarsvæðið,Kringlunni,12
4301,Höfuðborgarsvæðið,Mosfellsbæ,9
4301,Suðurland,Reykjanesbæ,12
4301,Norðurland,Sauðárkróki,12
4301,Suðurland,Selfossi,1
4301,Höfuðborgarsvæðið,Skeifunni,24
4301,Höfuðborgarsvæðið,Skútuvogi,12
4301,Höfuðborgarsvæðið,Smáralind,18
4301,Höfuðborgarsvæðið,Spöngin,4
4301,Höfuðborgarsvæðið,Stekkjarbakka,10
4301,Suðurland,Vestmannaeyjum,6
4301,Vestfirðir,Ísafirði,10
4315,Norðurland,Akureyri,8
4315,Höfuðborgarsvæðið,Borgartúni,2
4315,Höfuðborgarsvæðið,Dalvegi,14
4315,Höfuðborgarsvæðið,Eiðistorgi,4
4315,Suðurland,Grindavík,13
4315,Höfuðborgarsvæðið,Hafnarfirði,4
4315,Höfuðborgarsvæðið,Heiðrún,8
4315,Suðurland,Höfn,6
4315,Höfuðborgarsvæðið,Kringlunni,2
4315,Höfuðborgarsvæðið,Mosfellsbæ,2
4315,Suðurland,Reykjanesbæ,7
4315,Austurland,Reyðarfirði,9
4315,Suðurland,Selfossi,1
4315,Höfuðborgarsvæðið,Skeifunni,12
4315,Höfuðborgarsvæðið,Skútuvogi,3
4315,Höfuðborgarsvæðið,Smáralind,7
4315,Höfuðborgarsvæðið,Spöngin,8
4315,Höfuðborgarsvæðið,Stekkjarbakka,8
4315,Vesturland,Ólafsvík,5
4344,Höfuðborgarsvæðið,Heiðrún,9
4344,Höfuðborgarsvæðið,Kringlunni,9
4344,Höfuðborgarsvæðið,Skútuvogi,8
4385,Norðurland,Akureyri,15
4385,Höfuðborgarsvæðið,Austurstræti,3
4385,Höfuðborgarsvæðið,Borgartúni,14
4385,Höfuðborgarsvæðið,Dalvegi,13
4385,Höfuðborgarsvæðið,Eiðistorgi,6
4385,Höfuðborgarsvæðið,Hafnarfirði,8
4385,Höfuðborgarsvæðið,Heiðrún,12
4385,Höfuðborgarsvæðið,Kringlunni,4
4385,Suðurland,Reykjanesbæ,5
4385,Höfuðborgarsvæðið,Skeifunni,7
4385,Höfuðborgarsvæðið,Skútuvogi,18
4385,Höfuðborgarsvæðið,Smáralind,4
4411,Höfuðborgarsvæðið,Heiðrún,26
4411,Höfuðborgarsvæðið,Kringlunni,8
4411,Höfuðborgarsvæðið,Skútuvogi,3
4427,Norðurland,Akureyri,16
4427,Höfuðborgarsvæðið,Dalvegi,15
4427,Höfuðborgarsvæðið,Hafnarfirði,16
4427,Höfuðborgarsvæðið,Heiðrún,13
4427,Höfuðborgarsvæðið,Kringlunni,12
4427,Höfuðborgarsvæðið,Skeifunni,12
4427,Höfuðborgarsvæðið,Skútuvogi,5
4437,Vesturland,Akranesi,7
4437,Norðurland,Akureyri,16
4437,Höfuðborgarsvæðið,Austurstræti,6
4437,Norðurland,Blönduósi,6
4437,Vesturland,Borgarnesi,9
4437,Höfuðborgarsvæðið,Borgartúni,6
4437,Höfuðborgarsvæðið,Dalvegi,8
4437,Norðurland,Dalvík,4
4437,Austurland,Egilsstöðum,7
4437,Höfuðborgarsvæðið,Eiðistorgi,6
4437,Suðurland,Flúðum,10
4437,Austurland,Fáskrúðsfirði,3
4437,Suðurland,Grindavík,5
4437,Höfuðborgarsvæðið,Hafnarfirði,6
4437,Höfuðborgarsvæðið,Heiðrún,7
4437,Suðurland,Hellu,5
4437,Suðurland,Hveragerði,10
4437,Suðurland,Hvolsvelli,5
4437,Suðurland,Höfn,2
4437,Norðurland,Húsavík,3
4437,Höfuðborgarsvæðið,Kringlunni,9
4437,Norðurland,Kópaskeri,5
4437,Höfuðborgarsvæðið,Mosfellsbæ,10
4437,Austurland,Neskaupstað,9
4437,Vestfirðir,Patreksfirði,1
4437,Suðurland,Reykjanesbæ,15
4437,Austurland,Reyðarfirði,5
4437,Norðurland,Sauðárkróki,5
4437,Suðurland,Selfossi,4
4437,Austurland,Seyðisfirði,1
4437,Norðurland,Siglufirði,8
4437,Höfuðborgarsvæðið,Skeifunni,9
4437,Höfuðborgarsvæðið,Skútuvogi,9
4437,Höfuðborgarsvæðið,Smáralind,7
4437,Höfuðborgarsvæðið,Spöngin,11
4437,Höfuðborgarsvæðið,Stekkjarbakka,15
4437,Vesturland,Stykkishólmi,4
4437,Suðurland,Vestmannaeyjum,3
4437,Vestfirðir,Ísafirði,10
4437,Vesturland,Ólafsvík,8
4440,Vesturland,Akranesi,1
4440,Norðurland,Akureyri,21
4440,Höfuðborgarsvæðið,Austurstræti,34
4440,Norðurland,Blönduósi,11
4440,Vesturland,Borgarnesi,28
4440,Höfuðborgarsvæðið,Borgartúni,26
4440,Vesturland,Búðardal,12
4440,Höfuðborgarsvæðið,Dalvegi,25
4440,Norðurland,Dalvík,24
4440,Austurland,Djúpivogur,23
4440,Austurland,Egilsstöðum,24
4440,Höfuðborgarsvæðið,Eiðistorgi,14
4440,Suðurland,Flúðum,18
4440,Austurland,Fáskrúðsfirði,5
4440,Suðurland,Grindavík,18
4440,Vesturland,Grundarfjörður,20
4440,Höfuðborgarsvæðið,Hafnarfirði,52
4440,Höfuðborgarsvæðið,Heiðrún,37
4440,Suðurland,Hellu,17
4440,Norðurland,Hvammstanga,6
4440,Suðurland,Hveragerði,32
4440,Suðurland,Hvolsvelli,22
4440,Vestfirðir,Hólmavík,6
4440,Suðurland,Höfn,29
4440,Norðurland,Húsavík,19
4440,Suðurland,Kirkjubæjarklaustur,11
4440,Höfuðborgarsvæðið,Kringlunni,19
4440,Norðurland,Kópaskeri,7
4440,Höfuðborgarsvæðið,Mosfellsbæ,19
4440,Austurland,Neskaupstað,32
4440,Vestfirðir,Patreksfirði,26
4440,Suðurland,Reykjanesbæ,18
4440,Austurland,Reyðarfirði,34
4440,Norðurland,Sauðárkróki,21
4440,Suðurland,Selfossi,24
4440,Austurland,Seyðisfirði,24
4440,Norðurland,Siglufirði,13
4440,Höfuðborgarsvæðið,Skeifunni,14
4440,Höfuðborgarsvæðið,Skútuvogi,42
4440,Höfuðborgarsvæðið,Smáralind,20
4440,Höfuðborgarsvæðið,Spöngin,11
4440,Höfuðborgarsvæðið,Stekkjarbakka,74
4440,Vesturland,Stykkishólmi,10
4440,Suðurland,Vestmannaeyjum,5
4440,Austurland,Vopnafirði,26
4440,Suðurland,Vík,34
4440,Vestfirðir,Ísafirði,10
4440,Vesturland,Ólafsvík,4
4440,Suðurland,Þorlákshöfn,12
4440,Austurland,Þórshöfn,9
4441,Vesturland,Akranesi,8
4441,Norðurland,Akureyri,20
4441,Höfuðborgarsvæðið,Austurstræti,3
4441,Norðurland,Blönduósi,5
4441,Vesturland,Borgarnesi,16
4441,Höfuðborgarsvæðið,Borgartúni,6
4441,Vesturland,Búðardal,3
4441,Höfuðborgarsvæðið,Dalvegi,15
4441,Norðurland,Dalvík,7
4441,Austurland,Djúpivogur,2
4441,Austurland,Egilsstöðum,12
4441,Suðurland,Flúðum,12
4441,Austurland,Fáskrúðsfirði,3
4441,Suðurland,Grindavík,8
4441,Vesturland,Grundarfjörður,9
4441,Höfuðborgarsvæðið,Hafnarfirði,6
4441,Höfuðborgarsvæðið,Heiðrún,13
4441,Suðurland,Hellu,8
4441,Norðurland,Hvammstanga,6
4441,Suðurland,Hveragerði,15
4441,Suðurland,Hvolsvelli,6
4441,Vestfirðir,Hólmavík,1
4441,Suðurland,Höfn,2
4441,Norðurland,Húsavík,17
4441,Suðurland,Kirkjubæjarklaustur,10
4441,Höfuðborgarsvæðið,Kringlunni,8
4441,Norðurland,Kópaskeri,13
4441,Höfuðborgarsvæðið,Mosfellsbæ,12
4441,Austurland,Neskaupstað,15
4441,Vestfirðir,Patreksfirði,8
4441,Suðurland,Reykjanesbæ,8
4441,Austurland,Reyðarfirði,9
4441,Norðurland,Sauðárkróki,7
4441,Austurland,Seyðisfirði,9
4441,Norðurland,Siglufirði,8
4441,Höfuðborgarsvæðið,Skeifunni,12
4441,Höfuðborgarsvæðið,Skútuvogi,10
4441,Höfuðborgarsvæðið,Smáralind,13
4441,Höfuðborgarsvæðið,Spöngin,9
4441,Höfuðborgarsvæðið,Stekkjarbakka,27
4441,Vesturland,Stykkishólmi,4
4441,Suðurland,Vestmannaeyjum,12
4441,Austurland,Vopnafirði,8
4441,Suðurland,Vík,15
4441,Vestfirðir,Ísafirði,4
4441,Vesturland,Ólafsvík,5
4441,Suðurland,Þorlákshöfn,1
4441,Austurland,Þórshöfn,14
4456,Norðurland,Akureyri,5
4456,Höfuðborgarsvæðið,Austurstræti,6
4456,Höfuðborgarsvæðið,Borgartúni,5
4456,Höfuðborgarsvæðið,Dalvegi,5
4456,Höfuðborgarsvæðið,Eiðistorgi,7
4456,Höfuðborgarsvæðið,Hafnarfirði,5
4456,Höfuðborgarsvæðið,Heiðrún,2
4456,Höfuðborgarsvæðið,Kringlunni,8
4456,Suðurland,Reykjanesbæ,5
4456,Suðurland,Selfossi,6
4456,Höfuðborgarsvæðið,Skeifunni,6
4456,Höfuðborgarsvæðið,Skútuvogi,6
4456,Höfuðborgarsvæðið,Smáralind,10
4456,Höfuðborgarsvæðið,Stekkjarbakka,8
4458,Vesturland,Akranesi,9
4458,Norðurland,Akureyri,14
4458,Höfuðborgarsvæðið,Austurstræti,9
4458,Vesturland,Borgarnesi,11
4458,Höfuðborgarsvæðið,Borgartúni,11
4458,Höfuðborgarsvæðið,Dalvegi,15
4458,Austurland,Egilsstöðum,8
4458,Höfuðborgarsvæðið,Eiðistorgi,11
4458,Höfuðborgarsvæðið,Hafnarfirði,1
4458,Höfuðborgarsvæðið,Heiðrún,16
4458,Suðurland,Hveragerði,8
4458,Höfuðborgarsvæðið,Kringlunni,6
4458,Höfuðborgarsvæðið,Mosfellsbæ,16
4458,Suðurland,Reykjanesbæ,4
4458,Norðurland,Sauðárkróki,11
4458,Suðurland,Selfossi,10
4458,Höfuðborgarsvæðið,Skeifunni,19
4458,Höfuðborgarsvæðið,Skútuvogi,36
4458,Höfuðborgarsvæðið,Smáralind,7
4458,Höfuðborgarsvæðið,Spöngin,7
4458,Höfuðborgarsvæðið,Stekkjarbakka,15
4458,Suðurland,Vestmannaeyjum,12
4458,Vestfirðir,Ísafirði,11
4470,Höfuðborgarsvæðið,Hafnarfirði,9
4470,Höfuðborgarsvæðið,Heiðrún,5
4470,Höfuðborgarsvæðið,Kringlunni,14
4470,Höfuðborgarsvæðið,Skútuvogi,3
4474,Norðurland,Akureyri,14
4474,Höfuðborgarsvæðið,Austurstræti,15
4474,Höfuðborgarsvæðið,Borgartúni,9
4474,Höfuðborgarsvæðið,Dalvegi,12
4474,Höfuðborgarsvæðið,Eiðistorgi,3
4474,Höfuðborgarsvæðið,Hafnarfirði,12
4474,Höfuðborgarsvæðið,Heiðrún,18
4474,Höfuðborgarsvæðið,Kringlunni,15
4474,Höfuðborgarsvæðið,Mosfellsbæ,3
4474,Suðurland,Reykjanesbæ,6
4474,Suðurland,Selfossi,16
4474,Höfuðborgarsvæðið,Skeifunni,17
4474,Höfuðborgarsvæðið,Skútuvogi,10
4474,Höfuðborgarsvæðið,Smáralind,11
4474,Höfuðborgarsvæðið,Spöngin,12
4474,Höfuðborgarsvæðið,Stekkjarbakka,8
4485,Höfuðborgarsvæðið,Heiðrún,16
4485,Höfuðborgarsvæðið,Kringlunni,5
4485,Höfuðborgarsvæðið,Skútuvogi,3
4487,Norðurland,Akureyri,6
4487,Höfuðborgarsvæðið,Dalvegi,7
4487,Höfuðborgarsvæðið,Hafnarfirði,12
4487,Höfuðborgarsvæðið,Heiðrún,24
4487,Höfuðborgarsvæðið,Kringlunni,10
4487,Höfuðborgarsvæðið,Skeifunni,10
4487,Höfuðborgarsvæðið,Skútuvogi,12
4519,Vesturland,Akranesi,7
4519,Norðurland,Akureyri,18
4519,Höfuðborgarsvæðið,Austurstræti,9
4519,Norðurland,Blönduósi,8
4519,Vesturland,Borgarnesi,12
4519,Höfuðborgarsvæðið,Borgartúni,14
4519,Vesturland,Búðardal,5
4519,Höfuðborgarsvæðið,Dalvegi,16
4519,Norðurland,Dalvík,10
4519,Austurland,Djúpivogur,4
4519,Austurland,Egilsstöðum,7
4519,Höfuðborgarsvæðið,Eiðistorgi,10
4519,Suðurland,Flúðum,9
4519,Austurland,Fáskrúðsfirði,4
4519,Suðurland,Grindavík,6
4519,Vesturland,Grundarfjörður,16
4519,Höfuðborgarsvæðið,Hafnarfirði,7
4519,Höfuðborgarsvæðið,Heiðrún,21
4519,Suðurland,Hellu,16
4519,Norðurland,Hvammstanga,7
4519,Suðurland,Hveragerði,9
4519,Suðurland,Hvolsvelli,18
4519,Vestfirðir,Hólmavík,3
4519,Suðurland,Höfn,11
4519,Norðurland,Húsavík,8
4519,Suðurland,Kirkjubæjarklaustur,9
4519,Höfuðborgarsvæðið,Kringlunni,16
4519,Norðurland,Kópaskeri,6
4519,Höfuðborgarsvæðið,Mosfellsbæ,16
4519,Austurland,Neskaupstað,15
4519,Vestfirðir,Patreksfirði,8
4519,Suðurland,Reykjanesbæ,23
4519,Austurland,Reyðarfirði,13
4519,Norðurland,Sauðárkróki,13
4519,Suðurland,Selfossi,17
4519,Austurland,Seyðisfirði,13
4519,Norðurland,Siglufirði,9
4519,Höfuðborgarsvæðið,Skeifunni,13
4519,Höfuðborgarsvæðið,Skútuvogi,14
4519,Höfuðborgarsvæðið,Smáralind,21
4519,Höfuðborgarsvæðið,Spöngin,13
4519,Höfuðborgarsvæðið,Stekkjarbakka,15
4519,Vesturland,Stykkishólmi,4
4519,Suðurland,Vestmannaeyjum,14
4519,Austurland,Vopnafirði,7
4519,Suðurland,Vík,11
4519,Vestfirðir,Ísafirði,36
4519,Vesturland,Ólafsvík,8
4519,Suðurland,Þorlákshöfn,9
4519,Austurland,Þórshöfn,15
4524,Norðurland,Akureyri,11
4524,Höfuðborgarsvæðið,Austurstræti,10
4524,Höfuðborgarsvæðið,Borgartúni,17
4524,Höfuðborgarsvæðið,Dalvegi,49
4524,Höfuðborgarsvæðið,Eiðistorgi,10
4524,Höfuðborgarsvæðið,Hafnarfirði,4
4524,Höfuðborgarsvæðið,Heiðrún,19
4524,Höfuðborgarsvæðið,Kringlunni,5
4524,Höfuðborgarsvæðið,Mosfellsbæ,9
4524,Suðurland,Reykjanesbæ,17
4524,Suðurland,Selfossi,15
4524,Höfuðborgarsvæðið,Skeifunni,18
4524,Höfuðborgarsvæðið,Skútuvogi,32
4524,Höfuðborgarsvæðið,Smáralind,12
4524,Höfuðborgarsvæðið,Spöngin,7
4524,Höfuðborgarsvæðið,Stekkjarbakka,31
4532,Vesturland,Akranesi,2
4532,Norðurland,Akureyri,9
4532,Vesturland,Borgarnesi,9
4532,Höfuðborgarsvæðið,Borgartúni,13
4532,Höfuðborgarsvæðið,Dalvegi,37
4532,Höfuðborgarsvæðið,Eiðistorgi,1
4532,Höfuðborgarsvæðið,Hafnarfirði,16
4532,Höfuðborgarsvæðið,Heiðrún,16
4532,Höfuðborgarsvæðið,Kringlunni,7
4532,Höfuðborgarsvæðið,Mosfellsbæ,7
4532,Suðurland,Reykjanesbæ,15
4532,Suðurland,Selfossi,10
4532,Höfuðborgarsvæðið,Skeifunni,11
4532,Höfuðborgarsvæðið,Skútuvogi,9
4532,Höfuðborgarsvæðið,Smáralind,11
4532,Höfuðborgarsvæðið,Spöngin,15
4532,Höfuðborgarsvæðið,Stekkjarbakka,24
4573,Norðurland,Akureyri,643
4573,Höfuðborgarsvæðið,Austurstræti,274
4573,Norðurland,Blönduósi,136
4573,Vesturland,Borgarnesi,299
4573,Höfuðborgarsvæðið,Borgartúni,2247
4573,Vesturland,Búðardal,62
4573,Höfuðborgarsvæðið,Dalvegi,717
4573,Norðurland,Dalvík,200
4573,Austurland,Djúpivogur,44
