id,name,supplier,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,grape,taste_group,is_organic,bottled_volume,seal,container,category,sub_category,goes_with,price,is_temp_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
22118,Crabbie's Ginger Beer,Vífilfell hf.,stórabretland,,,,4.0,,,false,440.0,,dós,cidersoda,soda,{},349,false,false,false,2016-02-01,true,false
22119,Pata Negra Reserva,Globus hf,spánn,,rioja,2010,14.0,garnacha,01M,false,750.0,korkur,flaska,red,,"{E,F,G,J,Y}",2299,false,false,false,2016-01-01,true,false
2212,Torres Fransola Sauvignon Blanc,Karl K. Karlsson ehf.,spánn,catalunya,penedes,2013,13.0,sauvignon blanc,02M,false,750.0,korkur,flaska,white,,"{A,B,C,D,Y}",4630,false,false,false,2009-04-01,true,false
22120,Dutch Windmill,Vín Tríó ehf,holland,,,,4.6,,60LL,false,330.0,,dós,beer,,{},186,false,false,false,2016-02-01,true,false
22121,Mayor de Castilla Reserva,HOB-vín ehf,spánn,castilla y,ribera del duero,2009,14.0,tinta del pais,01T,false,750.0,korkur,flaska,red,,"{2,F,L,S,Y}",2199,false,false,false,2015-07-01,true,false
22122,Cool Grape Long Drink,HOB-vín ehf,danmörk,,,,5.5,,,false,330.0,,dós,cidersoda,cider,{},299,false,false,false,2015-07-01,true,false
22124,Villa Puccini Chianti,AMKA Ísland ehf.,ítalía,toskana,chianti,2014,12.0,sangiovese,01L,false,750.0,korktappi,flaska,red,,"{3,D,M,P,Y}",1498,false,false,false,2015-07-01,true,false
22125,Villa Puccini Primitivo,AMKA Ísland ehf.,ítalía,puglia,puglia,2013,13.0,primitivo,01M,false,750.0,korktappi,flaska,red,,"{G,J,M,P,Y}",1598,false,false,false,2015-07-01,true,false
22126,Villa Puccini Montepulciano d'Abruzzo,AMKA Ísland ehf.,ítalía,abruzzo,abruzzo,2014,12.0,montepulciano,01L,false,750.0,korktappi,flaska,red,,"{D,I,M,P,Y}",1498,false,false,false,2015-07-01,true,false
22127,Gassier Coteaux d'Aix-en-Provence rósavín,Bakkus ehf.,frakkland,provence,coteaux d'aix-en-provence,2014,12.5,,03,true,750.0,skrúftappi,flaska,rose,,"{C,D,I,P,Y}",1999,false,false,false,2015-12-01,true,false
22128,Cazes Hommage,Bakkus ehf.,frakkland,languedoc-,cotes du roussillon,2011,14.0,,01T,true,750.0,korkur,flaska,red,,"{E,G,J,P,Y}",2498,false,false,false,2015-06-01,true,false
22129,Nomad Outland Whisky,Bakkus ehf.,spánn,,,,41.3,,,false,700.0,korktappi,flaska,strong,whisky,{},7999,false,false,false,2015-06-01,true,false
22130,Pujol Equilibriste,Vínekran Bourgogne ehf,frakkland,languedoc-,cotes du roussillon,2012,13.5,carignan,01M,true,750.0,korkur,flaska,red,,"{G,I,J,L,Y}",2889,false,false,false,2015-06-01,true,false
22131,Tavernello Vino Bianco,Globus hf,ítalía,,,,11.0,,02L,false,1000.0,,ferna,white,,"{A,C,I,P,Y}",1599,false,false,false,2015-06-01,true,false
22132,Tavernello Vino Rosso,Globus hf,ítalía,,,,11.5,,01L,false,1000.0,,ferna,red,,"{D,M,P,Y}",1599,false,false,false,2015-06-01,true,false
22135,Trapiche Malbec,Mekka Wines & Spirits hf,argentína,mendoza,mendoza,2013,13.0,malbec,01M,false,187.0,skrúftappi,flaska,red,,"{M,P,S,Y}",499,false,false,false,2015-06-01,true,false
22136,Snow Queen Vodka,Thaco ehf,kazakhstan,,,,40.0,,,true,700.0,skrúftappi,flaska,strong,vodka,{},7148,false,false,false,2015-06-01,true,false
22137,Tinto de Verano Don Simon Limon,HOB-vín ehf,spánn,,,,4.0,,,false,330.0,,dós,fortified,fruit,{},179,false,false,false,2015-08-01,true,false
22138,Kopparberg Elderflower & Lime Cider,Mekka Wines & Spirits hf,svíþjóð,,,,4.0,,,false,330.0,crown,flaska,cidersoda,cider,{},319,false,false,false,2015-07-01,true,false
22139,Sherwood Strawberry Field,Vínus-Vínheimar ehf,eistland,,,,4.5,,,false,330.0,crown,flaska,cidersoda,cider,{},262,false,false,false,2015-06-01,true,false
22141,Guarini Nostre Terre Chardonnay,Era Trading ehf.,ítalía,,,,12.0,chardonnay,02L,false,750.0,plasttappi,flaska,white,,"{C,D,I,M,Y}",1999,false,false,false,2015-07-01,true,false
22142,Guarini Nostre Terre Cabernet Sauvignon,Era Trading ehf.,ítalía,,,,13.0,cabernet sauvignon,01M,false,750.0,plasttappi,flaska,red,,"{D,J,M,P,Y}",2098,false,false,false,2016-03-01,true,false
22145,Cortel XO Brandy,Karl K. Karlsson ehf.,frakkland,,,,40.0,,,false,700.0,korktappi,flaska,strong,brandy,{},7790,false,false,false,2015-10-01,true,false
22146,Gosset Grande Reserve Brut,HOB-vín ehf,frakkland,champagne,champagne,,12.0,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{4,A,B,D,Y}",5999,false,false,false,2015-09-01,true,false
22147,Gosset Brut Grand Rose,HOB-vín ehf,frakkland,champagne,champagne,,12.0,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{2,4,A,P,Y}",6999,false,false,false,2015-09-01,true,false
22148,Legado Munoz Tempranillo,Rolf Johansen & Co ehf,spánn,castilla l,castilla,2014,13.5,tempranillo,01M,false,750.0,plasttappi,flaska,red,,"{2,3,J,M,Y}",1890,false,false,false,2015-07-01,true,false
22149,Legado Munoz Garnacha,Rolf Johansen & Co ehf,spánn,castilla l,castilla,2013,13.5,garnacha,01M,false,750.0,plasttappi,flaska,red,,"{2,3,J,M,Y}",1890,false,false,false,2015-07-01,true,false
22150,Villa Conchi Cava Brut Seleccion,Rolf Johansen & Co ehf,spánn,,cava,,11.5,macabeo,04,false,750.0,korkur,flaska,bubbly,,"{4,B,C,P,Y}",1960,false,false,false,2016-04-01,true,false
22151,Pago de Cirsus Vendimia Seleccionada,Rolf Johansen & Co ehf,spánn,navarra,navarra,2011,14.0,merlot,01M,false,750.0,korkur,flaska,red,,"{E,F,H,S,Y}",2450,false,false,false,2015-07-01,true,false
22152,Pago de Cirsus Chardonnay,Rolf Johansen & Co ehf,spánn,navarra,navarra,2014,14.0,chardonnay,02M,false,750.0,korkur,flaska,white,,"{B,C,J,M,Y}",2220,false,false,false,2015-07-01,true,false
22153,Val de Vid Verdejo,Rolf Johansen & Co ehf,spánn,castilla y,rueda,2014,13.0,verdejo,02M,false,750.0,plasttappi,flaska,white,,"{B,C,I,P,Y}",2160,false,false,false,2015-07-01,true,false
22154,Altos R Reserva,Rolf Johansen & Co ehf,spánn,,rioja,2007,14.5,tempranillo,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",3575,false,false,false,2015-07-01,true,false
22155,Altos R Blanco,Rolf Johansen & Co ehf,spánn,,rioja,2014,13.0,viura,02M,false,750.0,korkur,flaska,white,,"{C,M,P,Y}",2125,false,false,false,2015-07-01,true,false
22158,Gæðingur Micro,Gæðingur-Öl ehf,ísland,,,,4.5,,60LL,false,330.0,,dós,beer,,{},314,false,false,false,2015-10-01,true,false
22161,Castelforte Garganega,JK Holding premium ehf.,ítalía,veneto,veronese,2014,13.0,garganega,02M,false,750.0,korkur,flaska,white,,"{B,C,M,P,Y}",1830,false,false,false,2015-06-01,true,false
22162,Utenos Lager,JK Holding premium ehf.,litháen,,,,5.0,,60LL,false,568.0,,dós,beer,,{},385,false,false,false,2016-02-01,true,false
22164,Louis Jadot Chablis,Vínfélagið ehf,frakkland,bourgogne,chablis,2014,12.5,chardonnay,02M,false,750.0,korkur,flaska,white,,"{4,A,B,C,Y}",3295,false,false,false,2015-07-01,true,false
22166,Pata Negra Apasionado,Globus hf,spánn,murcia,jumilla,,14.5,,01TM,false,3000.0,Vitop,box,red,,"{F,G,J,S,Y}",5999,false,false,false,2015-09-01,true,false
22167,Tempt Dirty Passion,HOB-vín ehf,danmörk,,,,4.5,,,false,330.0,,dós,cidersoda,cider,{},269,false,false,false,2015-08-01,true,false
22168,Royal Shandy,HOB-vín ehf,danmörk,,,,2.3,,,false,330.0,,dós,cidersoda,soda,{},89,false,false,false,2015-06-01,true,false
22169,Domaine Sainte Marie des Pins Sauvignon,Berjamór ehf.,frakkland,languedoc-,pays d'oc,2014,11.5,sauvignon blanc,02L,true,750.0,korkur,flaska,white,,"{B,C,I,Y}",2672,false,false,false,2015-08-01,true,false
22170,Bousquet Cameleon Malbec,Vín Tríó ehf,argentína,mendoza,mendoza,2014,14.0,malbec,01M,true,3000.0,,box,red,,"{2,J,S,Y}",5999,false,false,false,2015-08-01,true,false
22171,Ricossa Barbera,Ölgerðin Egill Skallagríms ehf,ítalía,piemonte,piemonte,2014,13.0,barbera,01M,false,3000.0,Vitop,box,red,,"{D,L,M,P,Y}",6545,false,false,false,2015-08-01,true,false
22172,Giacondi Vino Bianco,Ölgerðin Egill Skallagríms ehf,ítalía,,,,11.5,,02L,false,3000.0,Vitop,box,white,,"{A,I,P,Y}",5050,false,false,false,2015-08-01,true,false
22173,Giacondi Vino Rosso,Ölgerðin Egill Skallagríms ehf,ítalía,,,,12.0,,01L,false,3000.0,,box,red,,"{3,D,M,Y}",5175,false,false,false,2015-08-01,true,false
22175,Royal Ökologisk Pilsner,HOB-vín ehf,danmörk,,,,4.8,,60LL,true,330.0,,dós,beer,,{},225,false,false,false,2015-10-01,true,false
22176,Don Simon Cider,HOB-vín ehf,spánn,,,,5.0,,,false,750.0,korkur,flaska,cidersoda,cider,{},599,false,false,false,2015-11-01,true,false
22177,Passoa Red Shot,Haugen-Gruppen ehf.,frakkland,,,,30.0,,,false,500.0,skrúftappi,peli,strong,shots,{},3999,false,false,false,2015-10-01,true,false
22178,Gozio Amaretto,Mekka Wines & Spirits hf,ítalía,,,,24.0,,,false,375.0,plasttappi,flaska,strong,liqueur,{},2499,false,false,false,2015-08-01,true,false
22179,Domaine Jaume Vinsobres Altitude 420,Must ehf.,frakkland,rhone,vinsobres,2012,14.0,grenache,01M,false,750.0,korkur,flaska,red,,"{D,G,I,T,Y}",3696,false,false,false,2015-08-01,true,false
22180,Domaine Jaume Vinsobres Reference,Must ehf.,frakkland,rhone,vinsobres,2012,14.0,syrah,01T,false,750.0,korkur,flaska,red,,"{D,E,R,T,Æ}",3995,false,false,false,2015-08-01,true,false
22181,Domaine Jaume Cotes du Rhone rautt,Must ehf.,frakkland,rhone,cotes-du-rhone,2014,13.5,grenache,01M,false,750.0,korkur,flaska,red,,"{D,F,G,J,Y}",2990,false,false,false,2016-01-01,true,false
22182,Sicalia,Winehouse ehf,ítalía,sikiley,terre siciliane,2014,13.0,,01M,false,750.0,plasttappi,flaska,red,,"{D,G,J,M,Y}",1890,false,false,false,2015-09-01,true,false
22183,Vite Mia,Winehouse ehf,ítalía,puglia,puglia,2013,13.5,negroamaro,01M,false,750.0,korkur,flaska,red,,"{E,F,J,S,Y}",1890,false,false,false,2015-09-01,true,false
22184,Benediktiner Weissbier,Winehouse ehf,þýskaland,,,,5.4,,62HV,false,330.0,crown,flaska,beer,,{},350,false,false,false,2015-08-01,true,false
22185,Gran Toqui Syrah,Winehouse ehf,chile,valledecen,cachapoal,2012,14.0,syrah,01T,false,750.0,korkur,flaska,red,,"{E,F,H,T,Æ}",3990,false,false,false,2016-04-01,true,false
22186,Casas del Toqui Reserva Chardonnay,Winehouse ehf,chile,valledecen,cachapoal,2013,14.0,chardonnay,02T,false,750.0,skrúftappi,flaska,white,,"{B,C,D,G,Y}",2490,false,false,false,2016-04-01,true,false
22187,Casas del Toqui Reserva Cabernet Sauvignon,Winehouse ehf,chile,valledecen,cachapoal,2013,14.0,cabernet sauvignon,01T,false,750.0,korkur,flaska,red,,"{E,F,J,L,Y}",2490,false,false,false,2016-04-01,true,false
22188,Casas del Toqui Cabernet Sauvignon Single Estate,Winehouse ehf,chile,valledecen,valle central,2014,13.5,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{E,F,J,T,Y}",1790,false,false,false,2015-09-01,true,false
22189,Casas del Toqui Merlot Single Estate,Winehouse ehf,chile,valledecen,valle central,2014,13.5,merlot,01M,false,750.0,korkur,flaska,red,,"{2,D,G,J,Y}",1790,false,false,false,2015-09-01,true,false
2219,Nottage Hill Cabernet Shiraz,Haugen-Gruppen ehf.,ástralía,,south eastern australia,2012,14.0,cabernet sauvignon,01M,false,750.0,skrúftappi,flaska,red,,"{G,J,M,P,Y}",1999,false,false,false,2015-08-01,true,false
22190,Casas del Toqui Chardonnay Single Estate,Winehouse ehf,chile,valledecen,valle central,2014,13.5,chardonnay,02L,false,750.0,skrúftappi,flaska,white,,"{C,D,I,M,Y}",1790,false,false,false,2015-09-01,true,false
22191,Porta 6 hvítt,JK Holding premium ehf.,portúgal,estremadur,lisboa,2014,12.0,chardonnay,02L,false,750.0,korkur,flaska,white,,"{4,B,I,P,Y}",1999,false,false,false,2015-08-01,true,false
22192,Porta 6 rautt,JK Holding premium ehf.,portúgal,estremadur,lisboa,2012,13.5,tinta roriz,01M,false,750.0,korkur,flaska,red,,"{2,D,G,I,Y}",2069,false,false,false,2016-02-01,true,false
22193,Estrella Damm,Scandic P Heildverslun ehf.,spánn,,,,4.6,,60LL,false,500.0,,dós,beer,,{},350,false,false,false,2015-09-01,true,false
22197,Anciano Gran Reserva Tempranillo,Mekka Wines & Spirits hf,spánn,castilla l,valdepenas,2006,13.0,tempranillo,01M,false,750.0,korkur,flaska,red,,"{F,G,J,L,Y}",2099,false,false,false,2016-05-01,true,false
22206,Karpackie Premium,Rain ehf,pólland,,,,5.0,,60LL,false,500.0,,dós,beer,,{},308,false,false,false,2015-10-01,true,false
22207,Karpackie Mocne,Rain ehf,pólland,,,,6.8,,60LL,false,500.0,,dós,beer,,{},496,false,false,false,2015-10-01,true,false
22208,Cortes Tequila,Rain ehf,pólland,,,,6.0,,62ÁK,false,330.0,crown,flaska,beer,,{},348,false,false,false,2015-10-01,true,false
22209,Cortes Mojito,Rain ehf,pólland,,,,5.0,,,false,330.0,crown,flaska,cidersoda,soda,{},348,false,false,false,2015-10-01,true,false
22210,Lomza Export,Rain ehf,pólland,,,,5.7,,60LL,false,500.0,,dós,beer,,{},379,false,false,false,2016-02-01,true,false
22211,Karpackie Pils,Rain ehf,pólland,,,,4.0,,60LL,false,500.0,,dós,beer,,{},263,false,false,false,2015-12-01,true,false
22212,Bofferding,Arja ehf,lúxemborg,,,,4.8,,60LL,false,330.0,crown,flaska,beer,,{},333,false,false,false,2015-10-01,true,false
22213,Domaine Sainte Marie des Pins rautt,Berjamór ehf.,frakkland,languedoc-,cite de carcassonne,,12.0,cabernet franc,01L,true,750.0,korkur,flaska,red,,"{2,D,I,P,Y}",2672,false,false,false,2015-08-01,true,false
22214,Capoccia Terre Siciliane rautt,Vínfélagið ehf,ítalía,sikiley,terre siciliane,2013,13.5,cabernet sauvignon,01MM,false,750.0,skrúftappi,flaska,red,,"{2,G,J,P,Y}",2396,false,false,false,2015-08-01,true,false
22215,Capoccia Terre Siciliane hvítt,Vínfélagið ehf,ítalía,sikiley,terre siciliane,2014,13.5,grillo,02M,false,750.0,skrúftappi,flaska,white,,"{C,D,I,M,Y}",2396,false,false,false,2015-08-01,true,false
22216,Chateau des Jacques Moulin a Vent,Vínfélagið ehf,frakkland,bourgogne,moulin-a-vent,2010,13.0,gamay,01M,false,750.0,korkur,flaska,red,,"{F,J,L,T,Æ}",3695,false,false,false,2015-08-01,true,false
22217,Beefsteak Malbec,Bakkus ehf.,argentína,mendoza,mendoza,2014,13.5,malbec,01M,false,750.0,skrúftappi,flaska,red,,"{E,F,J,T,Y}",1999,false,false,false,2015-09-01,true,false
22218,Chateau Saint Jacques Pomerol,Bakkus ehf.,frakkland,bordeaux,pomerol,2012,13.0,merlot,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",3999,false,false,false,2015-09-01,true,false
22219,Spatburgunder Blanc de Noirs,Bakkus ehf.,þýskaland,mosel,mosel,2014,11.0,spatburgunder,02LM,false,750.0,plasttappi,flaska,white,,"{4,A,K}",1898,false,false,false,2016-03-01,true,false
22220,Rudesheimer Rosengarten Riesling Feinherb,Bakkus ehf.,þýskaland,nahe,nahe,2014,10.5,riesling,02LM,false,750.0,skrúftappi,flaska,white,,"{4,K,P,Y}",1648,false,false,false,2016-03-01,true,false
22222,Barone Ricasoli Brolio hvítt,Karl K. Karlsson ehf.,ítalía,toskana,toscana,2014,13.0,chardonnay,02M,false,750.0,korkur,flaska,white,,"{B,C,M,P,Y}",2690,false,false,false,2015-10-01,true,false
22223,Mc Ewan's Export,GOGO  ehf.,stórabretland,,,,4.5,,61ÖL,false,500.0,,dós,beer,,{},354,false,false,false,2015-08-01,true,false
22225,Somersby Elderflower Lime,Ölgerðin Egill Skallagríms ehf,danmörk,,,,4.5,,,false,330.0,,dós,cidersoda,cider,{},289,false,false,false,2015-10-01,true,false
22226,Santero 958,Rolf Johansen & Co ehf,ítalía,,,,11.5,,04,false,750.0,korkur,flaska,bubbly,,"{A,N,Y}",1850,false,false,false,2015-10-01,true,false
22227,Amore Passo Primitivo Mavasia Nera,Mekka Wines & Spirits hf,ítalía,puglia,puglia,2013,13.0,malvasia nera,01MM,false,750.0,korkur,flaska,red,,"{D,G,J,M,Y}",1799,false,false,false,2015-08-01,true,false
22228,Sólbert Aldinbjór með sítrónubragði,Ölgerðin Egill Skallagríms ehf,ísland,,,,4.5,,,false,330.0,,dós,cidersoda,soda,{},284,false,false,false,2015-10-01,true,false
22229,Leifur nr. 32,Ölgerðin Egill Skallagríms ehf,ísland,,,,6.8,,61ÖL,false,330.0,crown,flaska,beer,,{},484,false,false,false,2015-10-01,true,false
22230,Aviva Pink Gold,Arnarsýn ehf.,spánn,,,,5.5,,,false,750.0,korkur,flaska,fortified,fruit,{A},2299,false,false,false,2015-10-01,true,false
22231,Kalt Vodka Raspberry,Íslensk fjallagrös hf.,ísland,,,,37.5,,,false,700.0,skrúftappi,flaska,strong,vodka,{},4616,false,false,false,2015-08-01,true,false
22232,Lady Lola Pinot Grigio Moscato,Winehouse ehf,ítalía,,venezie,2014,11.5,moscato bianco,02LM,false,750.0,plasttappi,flaska,white,,"{I,P,Y}",1790,false,false,false,2016-02-01,true,false
22233,Trooper Iron Maiden Hand Crafted Ale,Winehouse ehf,stórabretland,,,,4.7,,61ÖL,false,330.0,crown,flaska,beer,,{},399,false,false,false,2016-02-01,true,false
22234,Ben Nevis Highland Single Malt 10 ára,Föroya Bjór ehf,stórabretland,skotland,highland,,46.0,,,false,700.0,korktappi,flaska,strong,whisky,{},10567,false,false,false,2015-09-01,true,false
22235,Gæðingur BRA,Gæðingur-Öl ehf,ísland,,,,5.6,,61ÖL,false,330.0,crown,flaska,beer,,{},399,false,false,false,2016-02-01,true,false
22237,Föroya Sct. Brigid Blond,Föroya Bjór ehf,færeyjar,,,,5.8,,61ÖL,false,330.0,crown,flaska,beer,,{},348,false,false,false,2015-09-01,true,false
22238,Föroya Sct. Brigid IPA,Föroya Bjór ehf,færeyjar,,,,5.8,,61ÖL,false,330.0,crown,flaska,beer,,{},348,false,false,false,2015-09-01,true,false
22239,Leyda Reserva Sauvignon Blanc,Ölgerðin Egill Skallagríms ehf,chile,aconcagua,leyda,2015,13.5,sauvignon blanc,02M,false,750.0,skrúftappi,flaska,white,,"{B,C,I,L,Y}",2190,false,false,false,2015-11-01,true,false
22240,Leyda Reserva Syrah,Ölgerðin Egill Skallagríms ehf,chile,aconcagua,leyda,2012,14.5,syrah,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Y}",2280,false,false,false,2015-10-01,true,false
22241,Besitos Moscato,Avons ehf,spánn,,valencia,2014,11.0,moscato bianco,02LM,false,750.0,skrúftappi,flaska,white,,"{A,K,V,Y}",1480,false,false,false,2015-10-01,true,false
22242,Radio Boca Tempranillo,Avons ehf,spánn,,valencia,2014,13.0,tempranillo,01LM,false,750.0,skrúftappi,flaska,red,,"{J,K,M,Y}",1997,false,false,false,2015-10-01,true,false
22243,Radio Boca Verdejo,Avons ehf,spánn,,castilla y leon,2014,12.5,verdejo,02L,false,750.0,skrúftappi,flaska,white,,"{B,C,I,P,Y}",1997,false,false,false,2015-10-01,true,false
22244,Capa Tempranillo,Avons ehf,spánn,castilla l,castilla,2014,13.5,tempranillo,01M,false,750.0,plasttappi,flaska,red,,"{D,G,P,Y}",1997,false,false,false,2015-10-01,true,false
22245,Capa Verdejo,Avons ehf,spánn,castilla l,castilla,2014,13.0,verdejo,02M,false,750.0,korkur,flaska,white,,"{I,P,Y}",1997,false,false,false,2015-10-01,true,false
22247,Calmel Joseph Villa Blanche Chardonnay,Vínfélagið ehf,frakkland,languedoc-,pays d'oc,2014,13.5,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{C,D,P,T,Æ}",2499,false,false,false,2015-09-01,true,false
22248,Calmel Joseph Villa Blanche Syrah,Vínfélagið ehf,frakkland,languedoc-,pays d'oc,2013,13.0,syrah,01M,false,750.0,skrúftappi,flaska,red,,"{F,G,J,S,Y}",2499,false,false,false,2015-09-01,true,false
22249,Crin Roja Cabernet Sauvignon Syrah Roble,Haugen-Gruppen ehf.,spánn,castilla l,castilla,2014,13.5,cabernet sauvignon,01M,false,750.0,skrúftappi,flaska,red,,"{3,D,M,P,Y}",1599,false,false,false,2015-11-01,true,false
22251,Blue Fish Riesling,JP & B ehf,þýskaland,pfalz,pfalz,2014,12.5,riesling,02L,false,750.0,skrúftappi,flaska,white,,"{C,I,K,P,Y}",1979,false,false,false,2015-10-01,true,false
22252,Blue Fish Pinot Grigio,JP & B ehf,þýskaland,pfalz,pfalz,2014,12.5,pinot grigio,02M,false,750.0,skrúftappi,flaska,white,,"{B,I,P,Y}",1979,false,false,false,2015-10-01,true,false
22253,Excelsior Paddock Shiraz,German ehf.,suðurafríka,breederive,robertson,2012,14.0,shiraz,01T,false,750.0,skrúftappi,flaska,red,,"{E,F,G,J,Y}",2290,false,false,false,2015-11-01,true,false
22254,Víti Icelandic Aquavite,Eimverk ehf.,ísland,,,,47.0,,,false,500.0,plasttappi,flaska,strong,snaps,{},7490,false,false,false,2015-10-01,true,false
22255,Vor Gin í gjafaöskju,Eimverk ehf.,ísland,,,,47.0,,,false,1000.0,,askja,strong,gin,{},14995,false,false,false,2015-09-01,true,true
22256,Brochet Facile Sauvignon Blanc,Frívöruverslunin Saxa ehf,frakkland,loire,val de loire,2014,12.5,sauvignon blanc,02L,true,750.0,skrúftappi,flaska,white,,"{B,C,I,Y}",1976,false,false,false,2015-10-01,true,false
2226,Muga Reserva,Haugen-Gruppen ehf.,spánn,,rioja,2010,14.0,tempranillo,01T,false,750.0,korkur,flaska,red,,"{E,F,H,J,Æ}",3999,false,false,false,2012-11-01,true,false
22269,Mickey Finn Strawberry,Haugen-Gruppen ehf.,holland,,,,15.0,,,false,500.0,skrúftappi,flaska,strong,shots,{},2799,false,false,false,2015-12-01,true,false
22270,Real Compania de Vinos Tempranillo,Vínfélagið ehf,spánn,castilla l,castilla,2012,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{D,F,G,J,Y}",1799,false,false,false,2015-10-01,true,false
22271,Real Compania de Vinos Tempranillo VS,Vínfélagið ehf,spánn,castilla l,castilla,2010,13.0,tempranillo,01M,false,750.0,korkur,flaska,red,,"{F,G,L,Y}",1995,false,false,false,2015-10-01,true,false
22272,San Marzano Il Pumo Rosso Salento,Vínfélagið ehf,ítalía,puglia,salento,2013,13.0,,01M,false,750.0,korkur,flaska,red,,"{D,G,J,M,Y}",1999,false,false,false,2015-11-01,true,false
22273,San Marzano Il Pumo Negroamaro Salento,Vínfélagið ehf,ítalía,puglia,salento,2013,13.5,negroamaro,01M,false,750.0,korkur,flaska,red,,{},2350,false,false,false,2015-11-01,true,false
22274,Vve Fourny Grande Reserve Brut Premier Cru,Vínfélagið ehf,frakkland,champagne,champagne,,12.0,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{B,C,P,Æ}",6790,false,false,false,2015-10-01,true,false
22275,Vve Fourny Blanc de Blancs Brut Premier Cru,Vínfélagið ehf,frakkland,champagne,champagne,,12.0,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{B,C,P,Æ}",6995,false,false,false,2015-10-01,true,false
22276,Para Dos Malbec,HOB-vín ehf,argentína,mendoza,mendoza,2014,13.5,malbec,01M,false,750.0,skrúftappi,flaska,red,,"{E,F,J,S,Y}",1729,false,false,false,2015-10-01,true,false
22277,Wine Maker's Pride Pinot Noir,HOB-vín ehf,chile,valledecen,valle central,2014,13.0,pinot noir,01L,false,750.0,skrúftappi,flaska,red,,"{3,D,G,P}",1769,false,false,false,2015-10-01,true,false
22278,Don Luciano Blue Moscato,HOB-vín ehf,spánn,,,,7.0,moscato bianco,,false,750.0,korkur,flaska,bubbly,,"{A,K,Y}",899,false,false,false,2015-10-01,true,false
22279,Amadeus hvítt,Globus hf,spánn,,,,11.5,,02L,false,3000.0,Vitop,box,white,,"{3,C,P,Y}",5199,false,false,false,2015-10-01,true,false
2228,Torres Mas La Plana,Karl K. Karlsson ehf.,spánn,catalunya,penedes,2009,14.5,cabernet sauvignon,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",8285,false,false,false,2014-05-01,true,false
22280,Amadeus rautt,Globus hf,spánn,,,,13.0,,01M,false,3000.0,Vitop,box,red,,"{3,D,M,Y}",5699,false,false,false,2015-10-01,true,false
22281,Pusarosso Zinfandel,Globus hf,ítalía,puglia,salento,,13.5,zinfandel,01M,false,3000.0,Vitop,box,red,,"{2,3,J,M,Y}",6398,false,false,false,2015-10-01,true,false
22282,Terre di San Leonardo,Rolf Johansen & Co ehf,ítalía,trentino-a,dolomiti,2012,13.0,,01M,false,750.0,korkur,flaska,red,,"{F,G,P,T,Y}",2790,false,false,false,2015-10-01,true,false
22283,Vette di San Leonardo,Rolf Johansen & Co ehf,ítalía,trentino-a,dolomiti,2014,12.5,sauvignon blanc,02M,false,750.0,korkur,flaska,white,,"{4,B,C,I,Y}",2598,false,false,false,2015-10-01,true,false
22284,Alvaro Palacios Petalos,Rolf Johansen & Co ehf,spánn,galicia,bierzo,2013,13.5,,01T,false,750.0,korkur,flaska,red,,"{E,F,H,T,Æ}",3190,false,false,false,2015-10-01,true,false
22285,Alvaro Palacios Camins del Priorat,Rolf Johansen & Co ehf,spánn,catalunya,priorat,2014,14.5,,01M,false,750.0,korkur,flaska,red,,"{D,J,K,P,Y}",3300,false,false,false,2015-10-01,true,false
22286,Valtravieso Crianza,Rolf Johansen & Co ehf,spánn,castilla y,ribera del duero,2012,14.0,,01T,false,750.0,korkur,flaska,red,,"{E,F,H,J,Æ}",3250,false,false,false,2015-10-01,true,false
22287,Valtravieso Roble,Rolf Johansen & Co ehf,spánn,castilla y,ribera del duero,2013,13.5,,01M,false,750.0,korkur,flaska,red,,"{2,D,F,P,Y}",2590,false,false,false,2015-10-01,true,false
22288,Oasis Chardonnay,Mekka Wines & Spirits hf,argentína,mendoza,mendoza,2014,13.5,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{C,D,I,P,Y}",1799,false,false,false,2015-11-01,true,false
22290,Holland Import,Vín Tríó ehf,holland,,,,4.8,,60LL,false,500.0,,dós,beer,,{},299,false,false,false,2015-10-01,true,false
22291,Fruli Strawberry Beer,Vín Tríó ehf,belgía,,,,4.1,,62ÁK,false,330.0,crown,flaska,beer,,{},398,false,false,false,2015-10-01,true,false
22293,Jaipur IPA,Gæðingur-Öl ehf,stórabretland,,,,5.9,,61ÖL,false,500.0,crown,flaska,beer,,{},799,false,false,false,2015-12-01,true,false
22296,Pisco El Gobernador,Karl K. Karlsson ehf.,chile,,,,40.0,,,false,700.0,korktappi,flaska,strong,brandy,{},8990,false,false,false,2015-12-01,true,false
